Protein,10B_32 Protein Abundance,10NB_47 Protein Abundance,13B_46 Protein Abundance,13NB_33 Protein Abundance,21B_43 Protein Abundance,21NB_30 Protein Abundance,26B_28 Protein Abundance,26NB_45 Protein Abundance,66B_44 Protein Abundance,66NB_29 Protein Abundance,74B_31 Protein Abundance,74NB_48 Protein Abundance
lcl|c108423_g2_i1|m.37,3.1300E+5,1.0412E+6,7.6036E+5,1.1097E+6,1.4293E+6,1.2840E+6,2.0414E+5,2.5113E+5,3.1556E+5,1.1744E+6,7.5100E+5,1.9533E+6
lcl|c129724_g1_i1|m.160,5.9597E+5,2.3967E+6,2.1709E+6,2.6266E+6,3.2386E+6,3.0901E+6,3.8942E+5,5.5576E+5,7.3496E+5,3.4916E+6,1.6632E+6,3.7122E+6
lcl|c145576_g1_i1|m.265,1.2543E+6,1.2957E+6,2.8213E+5,7.0246E+5,4.1496E+5,5.4482E+5,7.0086E+5,1.7768E+6,1.2405E+6,1.4424E+6,1.3160E+6,2.0798E+6
lcl|c160676_g1_i1|m.404,1.5487E+6,4.3578E+6,3.6825E+6,4.4574E+6,5.7588E+6,5.3261E+6,7.1587E+5,1.7475E+6,1.4060E+6,6.3463E+6,3.7662E+6,8.2631E+6
lcl|c161959_g2_i1|m.413,4.5662E+6,2.8673E+6,3.7162E+6,4.3772E+6,3.6320E+6,4.3204E+6,4.7660E+6,6.0415E+6,7.9736E+6,6.1267E+6,5.9886E+6,7.6340E+6
lcl|c163027_g1_i3|m.422,3.6207E+6,3.5333E+6,3.0599E+6,2.9491E+6,2.2177E+6,3.2627E+6,2.7045E+6,6.7036E+6,3.9712E+6,5.1279E+6,3.9760E+6,4.8624E+6
lcl|c164490_g1_i1|m.440,1.9238E+6,2.5267E+6,2.6166E+6,1.8534E+6,1.6099E+6,2.1540E+6,1.7578E+6,3.4927E+6,2.2717E+6,2.6002E+6,3.1004E+6,3.3601E+6
lcl|c167034_g1_i1|m.471,9.8151E+5,3.8333E+6,2.7525E+6,4.0854E+6,3.9845E+6,4.1093E+6,2.9814E+6,5.9010E+6,4.0148E+6,3.0932E+6,5.3252E+6,5.6795E+6
lcl|c169761_g1_i1|m.505,5.0045E+5,4.9630E+5,1.0788E+6,1.4092E+6,6.3066E+5,5.9347E+5,3.4078E+5,7.6291E+5,6.9778E+5,6.5216E+5,7.3954E+5,3.3700E+5
lcl|c169842_g1_i1|m.507,3.7741E+6,1.2201E+7,7.6615E+6,1.1194E+7,1.0751E+7,1.2012E+7,2.4933E+6,5.5158E+6,4.2784E+6,1.3015E+7,8.9026E+6,1.9786E+7
lcl|c179980_g2_i2|m.640,4.0306E+5,1.5092E+6,9.6447E+5,1.2033E+6,1.6050E+6,1.5045E+6,2.1276E+5,4.5824E+5,4.9121E+5,1.4950E+6,8.1899E+5,2.0295E+6
lcl|c184118_g1_i1|m.691,5.9345E+7,2.7479E+8,2.3428E+8,2.4148E+8,2.9509E+8,2.6584E+8,4.5832E+7,5.5047E+7,7.2655E+7,2.8568E+8,1.7747E+8,3.8123E+8
lcl|c188047_g2_i2|m.760,1.3792E+6,1.9777E+6,1.2845E+6,1.8124E+6,1.1913E+6,1.6038E+6,7.9051E+5,2.0103E+6,1.3995E+6,2.2313E+6,1.4901E+6,2.7392E+6
lcl|c195747_g2_i1|m.945,1.2053E+7,1.6053E+7,9.7168E+6,1.4985E+7,1.3288E+7,1.6718E+7,7.4120E+6,1.4541E+7,1.0015E+7,2.0332E+7,1.5394E+7,2.6328E+7
lcl|c199545_g1_i1|m.1080,1.5869E+6,3.8269E+6,3.4544E+6,4.0732E+6,4.9290E+6,4.4936E+6,1.0666E+6,1.6191E+6,1.3712E+6,4.2098E+6,3.1240E+6,6.3171E+6
lcl|c200741_g1_i1|m.1151,6.1513E+5,1.1033E+6,6.5534E+5,8.1360E+5,5.4381E+5,3.6298E+5,1.6688E+5,8.7604E+5,5.9782E+5,8.1999E+5,2.3240E+5,3.0717E+5
lcl|c201141_g1_i1|m.1178,5.9732E+6,4.9063E+6,5.4063E+6,5.4046E+6,8.0851E+6,9.7502E+6,6.1322E+6,9.8506E+6,8.7047E+6,1.1963E+7,1.0362E+7,1.1001E+7
lcl|c201155_g1_i1|m.1182,1.4881E+6,1.4151E+6,1.3174E+6,1.5278E+6,1.1496E+6,1.4269E+6,9.6735E+5,2.1834E+6,1.4270E+6,2.0065E+6,1.6553E+6,2.3740E+6
lcl|c201413_g4_i1|m.1201,1.1779E+6,1.4302E+6,6.4077E+5,1.0596E+6,8.3107E+5,1.0193E+6,9.1818E+5,1.7745E+6,1.3445E+6,1.5134E+6,1.3431E+6,2.2828E+6
lcl|c201441_g1_i1|m.1204,1.0788E+6,1.2268E+6,1.0380E+6,1.1986E+6,1.0257E+6,1.3004E+6,1.0266E+6,1.8559E+6,1.1085E+6,1.3046E+6,1.7325E+6,1.5877E+6
lcl|c201696_g3_i1|m.1219,3.2364E+6,3.7977E+6,1.7069E+6,2.2095E+6,1.7620E+6,2.3048E+6,2.0695E+6,4.7474E+6,2.9484E+6,3.4140E+6,3.6420E+6,4.9077E+6
lcl|c202472_g1_i1|m.1259,5.6340E+6,2.1688E+7,1.6975E+7,2.1919E+7,2.2246E+7,2.0435E+7,3.6284E+6,5.7565E+6,6.1515E+6,2.7166E+7,1.4419E+7,3.8944E+7
lcl|c203193_g1_i1|m.1308,2.4382E+7,3.4861E+7,2.7078E+7,2.8369E+7,2.9240E+7,3.4090E+7,2.2433E+7,3.4034E+7,2.8230E+7,4.5504E+7,3.2423E+7,4.4708E+7
lcl|c204019_g1_i1|m.1366,1.5395E+6,2.7547E+6,1.7847E+6,1.6214E+6,1.5815E+6,2.2042E+6,1.0188E+6,2.9449E+6,1.4433E+6,2.0518E+6,2.0692E+6,2.2959E+6
lcl|c205012_g1_i1|m.1420,1.7298E+6,1.7153E+6,1.4343E+6,1.3746E+6,1.6139E+6,1.3860E+6,4.0240E+5,8.8790E+5,5.9826E+5,1.3302E+6,8.9784E+5,1.1832E+6
lcl|c205031_g3_i2|m.1422,6.8285E+5,7.6788E+5,7.4676E+5,7.6462E+5,4.8929E+5,4.5316E+5,3.6298E+5,6.5316E+5,9.3980E+5,1.1014E+6,9.2216E+5,1.1861E+6
lcl|c205417_g1_i1|m.1460,3.6993E+6,2.6670E+6,3.1206E+6,4.4317E+6,2.5723E+6,2.1255E+6,3.6735E+6,6.5884E+6,5.1684E+6,7.9448E+6,4.7267E+6,6.6616E+6
lcl|c205554_g2_i2|m.1468,5.4474E+6,4.8080E+6,2.8086E+6,4.3569E+6,2.8533E+6,3.3791E+6,3.6896E+6,9.0582E+6,4.6079E+6,4.6935E+6,5.2217E+6,6.8096E+6
lcl|c205697_g1_i1|m.1481,2.5967E+6,2.4208E+6,2.3364E+6,2.0968E+6,2.1833E+6,2.3542E+6,1.6932E+6,3.6730E+6,2.5416E+6,4.7254E+6,2.8217E+6,3.8156E+6
lcl|c206182_g1_i1|m.1515,1.5306E+6,1.5366E+6,1.4199E+6,2.2313E+6,1.0365E+6,1.8795E+6,1.6034E+6,1.6795E+6,2.5240E+6,2.4232E+6,1.3914E+6,2.4079E+6
lcl|c206351_g3_i3|m.1527,8.5126E+5,1.1532E+6,8.1881E+5,8.6433E+5,4.5180E+5,2.0440E+5,6.0635E+5,1.8373E+6,9.3817E+5,1.0719E+6,1.2215E+6,1.5869E+6
lcl|c206427_g2_i1|m.1540,8.9245E+5,1.1251E+6,5.3893E+5,7.3081E+5,6.3817E+5,8.2478E+5,5.8281E+5,1.5244E+6,8.2549E+5,1.2633E+6,1.1359E+6,1.5692E+6
lcl|c206556_g1_i2|m.1565,7.2698E+5,8.8660E+5,5.2441E+5,3.8394E+5,4.8880E+5,6.3745E+5,4.6216E+5,1.3135E+6,7.6530E+5,1.2227E+6,8.6670E+5,1.0801E+6
lcl|c207018_g1_i2|m.1610,2.1206E+6,4.5501E+6,3.2808E+6,3.9028E+6,4.3036E+6,5.2937E+6,6.5601E+5,9.3860E+5,1.7525E+6,4.2935E+6,2.9396E+6,4.5030E+6
lcl|c207857_g1_i1|m.1690,2.7866E+5,9.9568E+5,9.9353E+5,1.2603E+6,1.6205E+6,1.3594E+6,2.8399E+5,2.3667E+5,4.2086E+5,1.2853E+6,5.0902E+5,1.6598E+6
lcl|c207960_g1_i1|m.1712,2.5036E+6,5.0792E+6,3.7762E+6,4.8500E+6,4.4322E+6,4.9957E+6,1.8430E+6,4.0958E+6,3.0878E+6,7.6381E+6,4.2502E+6,7.9200E+6
lcl|c207967_g2_i1|m.1713,8.0096E+5,1.1642E+6,1.2216E+6,1.0883E+6,1.0278E+6,8.8293E+5,8.3041E+5,1.5329E+6,1.0207E+6,2.0957E+6,1.3449E+6,1.9274E+6
lcl|c208130_g1_i1|m.1735,9.9042E+5,1.1285E+6,9.6014E+5,1.0073E+6,1.6700E+6,1.7105E+6,6.5455E+5,1.0866E+6,6.2162E+5,1.4891E+6,1.1771E+6,1.8047E+6
lcl|c208276_g2_i1|m.1762,3.3551E+5,8.2161E+5,6.3529E+5,7.1752E+5,1.2678E+6,9.6594E+5,2.6598E+5,1.8086E+5,6.2464E+5,1.3766E+6,3.9857E+5,1.4864E+6
lcl|c209191_g2_i1|m.1916,3.8149E+6,3.2579E+6,3.5501E+6,2.4515E+6,2.3043E+6,2.3630E+6,1.0625E+6,1.6932E+6,2.8283E+6,4.3679E+6,2.6648E+6,2.3605E+6
lcl|c209565_g1_i2|m.1999,3.4721E+6,2.8601E+6,1.7164E+6,2.6443E+6,1.5060E+6,2.1968E+6,1.9201E+6,5.4572E+6,2.8897E+6,4.5137E+6,3.9520E+6,5.3963E+6
lcl|c209565_g1_i2|m.2000,4.6760E+6,5.2451E+6,2.8542E+6,3.2848E+6,2.3073E+6,3.3879E+6,2.3161E+6,7.7692E+6,4.6769E+6,7.7959E+6,5.8059E+6,7.7825E+6
lcl|c209570_g1_i3|m.2003,4.2858E+5,2.0832E+5,2.8672E+5,6.0123E+5,4.4365E+5,2.4446E+5,6.1177E+5,4.7362E+5,8.6979E+5,4.8346E+5,5.4400E+5,1.1492E+6
lcl|c209757_g1_i1|m.2044,3.2324E+6,4.3681E+6,2.3304E+6,1.9372E+6,3.2808E+6,2.8002E+6,3.3518E+6,4.7004E+6,2.3298E+6,4.5706E+6,3.4608E+6,3.4882E+6
lcl|c210031_g1_i1|m.2099,5.7364E+6,7.9186E+6,3.3739E+6,4.7138E+6,3.6435E+6,5.3694E+6,3.9750E+6,1.0003E+7,5.0964E+6,6.8043E+6,6.9575E+6,9.0590E+6
lcl|c210031_g1_i2|m.2100,2.2191E+6,3.0617E+6,1.6419E+6,1.7081E+6,1.3798E+6,2.3015E+6,1.2795E+6,3.8409E+6,1.9418E+6,3.2437E+6,2.9488E+6,3.6917E+6
lcl|c210150_g1_i1|m.2119,6.0446E+5,4.1110E+5,4.0502E+5,6.3432E+5,5.8236E+5,5.0340E+5,3.3578E+5,4.1809E+5,4.6975E+5,5.3207E+5,5.0216E+5,7.4816E+5
lcl|c210226_g1_i1|m.2139,8.8322E+5,1.7266E+6,1.3015E+6,2.6808E+6,2.4211E+6,2.1133E+6,6.5513E+5,1.2028E+6,1.1979E+6,4.4703E+6,1.6687E+6,4.3047E+6
lcl|c210228_g3_i1|m.2141,8.4571E+5,2.0928E+6,1.0969E+6,1.3166E+6,5.8130E+5,1.2627E+6,3.1423E+5,1.8070E+5,4.4471E+5,6.3770E+5,1.1313E+6,1.8382E+6
lcl|c210253_g1_i2|m.2149,2.5011E+6,2.1111E+6,1.4105E+6,2.2414E+6,1.4294E+6,1.7336E+6,1.7244E+6,3.7718E+6,2.5286E+6,3.0295E+6,2.3995E+6,3.2825E+6
lcl|c210398_g1_i3|m.2174,4.1682E+6,3.8572E+6,3.5340E+6,3.2126E+6,2.7215E+6,2.8851E+6,1.2455E+6,1.6335E+6,3.9340E+6,4.8830E+6,3.3559E+6,3.2570E+6
lcl|c210423_g1_i5|m.2178,4.4634E+6,7.0008E+6,3.8373E+6,4.5579E+6,3.4903E+6,4.9486E+6,4.1589E+6,6.2204E+6,4.0957E+6,7.5678E+6,6.2756E+6,8.1773E+6
lcl|c210442_g1_i1|m.2181,6.7031E+5,1.1966E+6,9.5106E+5,1.1886E+6,1.2923E+6,1.2867E+6,6.6827E+5,1.1633E+6,6.1633E+5,1.7089E+6,9.6907E+5,1.9397E+6
lcl|c210444_g2_i1|m.2183,1.5728E+7,1.9847E+7,1.7659E+7,1.5004E+7,1.1397E+7,1.9456E+7,1.2164E+7,3.5811E+7,1.7802E+7,2.4798E+7,1.8889E+7,2.5691E+7
lcl|c210529_g2_i1|m.2194,3.0311E+6,7.4364E+6,7.2089E+6,9.4478E+6,1.2269E+7,1.1093E+7,1.4845E+6,2.5358E+6,2.6501E+6,1.1791E+7,7.8971E+6,1.5092E+7
lcl|c210532_g1_i1|m.2196,1.4452E+6,3.4721E+6,2.4035E+6,2.4506E+6,3.2288E+6,3.1154E+6,1.0947E+6,2.2565E+6,1.7165E+6,3.2753E+6,2.9845E+6,4.7766E+6
lcl|c210670_g1_i5|m.2233,1.4318E+6,3.3367E+6,1.1183E+6,1.1959E+6,3.3110E+6,2.9067E+6,3.4258E+5,9.0143E+5,8.4991E+5,1.7854E+6,6.5831E+5,1.4189E+6
lcl|c210735_g5_i3|m.2260,7.4070E+5,1.6210E+6,1.4940E+6,1.6233E+6,1.5585E+6,1.6641E+6,5.5523E+5,1.1023E+6,9.9880E+5,3.1446E+6,1.4270E+6,3.0712E+6
lcl|c210749_g1_i1|m.2273,2.6253E+6,3.3359E+6,1.6276E+6,2.8274E+6,2.6544E+6,3.3478E+6,1.6848E+6,3.9256E+6,3.4583E+6,5.4207E+6,3.4318E+6,5.7877E+6
lcl|c210994_g1_i1|m.2320,2.4755E+6,3.6764E+6,2.4287E+6,3.0160E+6,2.6429E+6,3.4088E+6,1.4326E+6,3.7999E+6,2.4520E+6,4.2125E+6,3.2194E+6,4.9561E+6
lcl|c211249_g1_i1|m.2384,5.6394E+5,9.9616E+5,5.8089E+5,9.8225E+5,9.0271E+5,8.5353E+5,3.9526E+5,6.9635E+5,6.6876E+5,1.5988E+6,9.3631E+5,2.0091E+6
lcl|c211278_g7_i1|m.2402,3.1006E+5,9.0239E+5,6.0356E+5,9.4301E+5,1.0081E+6,9.9108E+5,1.5242E+5,2.5881E+5,3.0347E+5,1.5043E+6,4.8466E+5,2.0110E+6
lcl|c211368_g3_i1|m.2426,1.0731E+6,1.4261E+6,1.2385E+6,1.0995E+6,7.9253E+5,6.8525E+5,7.7028E+5,1.4993E+6,6.9902E+5,1.6176E+6,1.4745E+6,1.3756E+6
lcl|c211615_g1_i2|m.2471,2.1644E+6,1.4874E+6,9.6070E+5,1.4070E+6,5.7619E+5,7.6981E+5,9.1769E+5,3.1576E+6,1.5205E+6,1.5229E+6,1.9541E+6,3.1364E+6
lcl|c211725_g14_i3|m.2532,5.8583E+5,1.0958E+6,7.8830E+5,1.1711E+6,1.2141E+6,1.3697E+6,3.4120E+5,7.6707E+5,5.8416E+5,1.9676E+6,9.4459E+5,2.2984E+6
lcl|c211850_g3_i1|m.2552,1.7899E+6,7.0129E+6,5.0399E+6,7.1747E+6,8.0541E+6,8.3514E+6,1.2084E+6,2.1056E+6,2.2346E+6,7.8620E+6,4.1835E+6,1.1721E+7
lcl|c211914_g5_i4|m.2567,7.0446E+5,3.7172E+5,4.7276E+5,6.5230E+5,4.3925E+5,4.8441E+5,5.9408E+5,5.5221E+5,5.5440E+5,5.7582E+5,5.8070E+5,5.8173E+5
lcl|c212026_g3_i1|m.2608,2.4367E+6,2.2419E+6,2.2064E+6,2.5801E+6,1.5568E+6,2.1559E+6,2.0007E+6,4.7476E+6,3.4205E+6,4.9374E+6,2.8551E+6,3.9928E+6
lcl|c212126_g1_i2|m.2626,1.7715E+6,1.8378E+6,1.9535E+6,2.1535E+6,1.8266E+6,1.8391E+6,1.4101E+6,2.6084E+6,1.8963E+6,1.7559E+6,2.3593E+6,2.5320E+6
lcl|c212237_g2_i1|m.2659,1.7284E+6,2.2091E+6,2.3399E+6,2.2699E+6,2.0320E+6,2.3664E+6,1.6457E+6,2.7559E+6,1.8521E+6,2.9963E+6,2.1535E+6,2.9371E+6
lcl|c212297_g3_i2|m.2674,8.6341E+5,9.3972E+5,1.0028E+6,1.1247E+6,7.4185E+5,9.4572E+5,6.2140E+5,7.7302E+5,8.9318E+5,9.2499E+5,1.0347E+6,1.1187E+6
lcl|c212784_g2_i1|m.2837,4.1465E+6,6.0021E+6,3.1763E+6,3.2956E+6,2.4290E+6,3.7518E+6,3.0083E+6,6.9828E+6,3.2401E+6,5.3509E+6,5.1740E+6,6.3956E+6
lcl|c212804_g1_i1|m.2848,1.3066E+7,1.6526E+7,1.4477E+7,1.4079E+7,1.0922E+7,1.0551E+7,1.3549E+7,2.4367E+7,2.0686E+7,2.6075E+7,2.0857E+7,2.5593E+7
lcl|c212809_g1_i1|m.2850,5.5399E+5,1.2208E+6,7.3406E+5,8.1571E+5,6.4695E+5,9.9985E+5,3.0065E+5,1.0524E+6,4.2440E+5,1.2633E+6,7.7078E+5,1.3177E+6
lcl|c212813_g1_i1|m.2853,1.2558E+6,1.6007E+6,8.1910E+5,1.2680E+6,8.8323E+5,1.3719E+6,8.6022E+5,1.8535E+6,1.0288E+6,1.7847E+6,1.4638E+6,1.3361E+6
lcl|c212826_g3_i1|m.2861,4.9627E+7,1.0410E+8,8.3228E+7,1.3439E+8,1.7488E+8,1.3136E+8,4.0446E+7,4.5787E+7,5.5560E+7,1.3644E+8,8.4613E+7,1.8648E+8
lcl|c212827_g4_i1|m.2867,3.2333E+5,7.1647E+5,8.1716E+5,8.1241E+5,1.0089E+6,9.7237E+5,2.4621E+5,4.6857E+5,5.1259E+5,9.1714E+5,6.4082E+5,9.6632E+5
lcl|c212839_g1_i3|m.2877,1.4723E+6,1.8409E+6,1.6373E+6,1.7241E+6,1.5104E+6,1.8913E+6,1.3163E+6,2.2077E+6,1.5369E+6,2.1662E+6,1.9405E+6,2.3451E+6
lcl|c212912_g1_i1|m.2890,8.5159E+5,1.8073E+6,1.4714E+6,1.4731E+6,1.8074E+6,1.9423E+6,5.4697E+5,9.4780E+5,9.2244E+5,2.3100E+6,1.5848E+6,3.1949E+6
lcl|c213117_g1_i3|m.2966,1.3501E+6,1.5456E+6,1.4884E+6,2.0239E+6,1.4369E+6,1.9276E+6,1.0736E+6,2.8564E+6,1.6437E+6,3.4939E+6,2.3666E+6,3.1836E+6
lcl|c213160_g2_i5|m.2982,1.2368E+6,4.2094E+6,3.1575E+6,5.1884E+6,7.2106E+6,5.1930E+6,7.9009E+5,8.6283E+5,1.6893E+6,6.1292E+6,3.6126E+6,1.1122E+7
lcl|c213278_g3_i2|m.3010,2.1973E+6,3.2000E+6,1.8407E+6,2.0107E+6,1.8041E+6,2.2791E+6,1.5938E+6,3.6512E+6,2.0960E+6,2.5061E+6,2.3057E+6,3.1462E+6
lcl|c213311_g2_i1|m.3017,1.0659E+6,1.2037E+6,8.3697E+5,1.1714E+6,9.3201E+5,9.9570E+5,7.8431E+5,1.6270E+6,1.2319E+6,1.9196E+6,1.0635E+6,1.6632E+6
lcl|c213311_g2_i3|m.3020,7.7011E+5,1.0052E+6,7.0530E+5,8.7546E+5,9.5731E+5,1.1042E+6,5.9362E+5,1.2211E+6,1.0377E+6,1.6795E+6,1.4898E+6,1.9500E+6
lcl|c213314_g8_i4|m.3021,1.8327E+6,1.7497E+6,1.1087E+6,1.2214E+6,1.2251E+6,1.4859E+6,1.2939E+6,2.3352E+6,1.5691E+6,2.2014E+6,1.4835E+6,1.8753E+6
lcl|c213534_g3_i4|m.3118,2.9342E+6,2.4844E+6,2.1027E+6,2.3797E+6,1.9690E+6,2.4764E+6,1.7539E+6,3.7767E+6,3.0414E+6,3.4315E+6,3.0435E+6,3.8272E+6
lcl|c213642_g1_i2|m.3160,1.8048E+5,4.9496E+5,3.0349E+5,6.1771E+5,1.4139E+6,9.5790E+5,8.5817E+4,2.7328E+5,2.3497E+5,8.6659E+5,5.5487E+5,1.5891E+6
lcl|c213652_g3_i1|m.3162,1.0348E+6,2.8526E+6,2.0646E+6,2.3238E+6,2.4765E+6,2.6487E+6,4.4387E+5,7.8256E+5,8.0800E+5,3.0253E+6,1.8872E+6,4.1547E+6
lcl|c213677_g1_i2|m.3166,7.0483E+6,5.2383E+6,3.1968E+6,3.4741E+6,4.5697E+6,5.5007E+6,4.9600E+6,6.5672E+6,5.5889E+6,7.3030E+6,4.6817E+6,5.3671E+6
lcl|c213946_g11_i4|m.3301,8.2166E+5,8.4866E+5,1.0053E+6,7.6697E+5,9.1399E+5,9.4031E+5,7.2226E+5,1.9714E+6,1.0030E+6,1.3753E+6,1.0739E+6,1.3422E+6
lcl|c214028_g2_i1|m.3329,3.1963E+7,3.1346E+7,1.7824E+7,3.9226E+6,1.4050E+6,3.2370E+6,1.9796E+7,3.8018E+7,3.1945E+6,5.7206E+6,4.6917E+6,7.7758E+6
lcl|c214032_g1_i4|m.3331,1.2810E+7,1.6531E+7,1.1339E+7,1.2742E+7,9.7977E+6,1.4202E+7,8.2830E+6,1.8647E+7,1.3550E+7,1.9276E+7,1.4355E+7,1.9397E+7
lcl|c214108_g4_i4|m.3369,1.1034E+6,1.6146E+6,1.3421E+6,1.8745E+6,2.0492E+6,2.3216E+6,8.8341E+5,1.8545E+6,1.4269E+6,3.2605E+6,1.9760E+6,4.2589E+6
lcl|c214228_g4_i5|m.3407,1.6971E+6,2.3153E+6,1.4467E+6,1.4203E+6,1.3814E+6,1.8169E+6,1.0164E+6,2.1013E+6,1.6436E+6,2.0319E+6,1.9733E+6,2.2484E+6
lcl|c214228_g4_i6|m.3409,7.9518E+5,1.4509E+6,6.2864E+5,7.7065E+5,4.6493E+5,9.2071E+5,6.0850E+5,1.5540E+6,1.1408E+6,1.7968E+6,1.1047E+6,1.5514E+6
lcl|c214242_g1_i2|m.3413,1.1020E+6,1.2520E+6,4.8209E+5,3.4599E+5,9.3649E+5,1.2080E+6,6.8832E+5,1.5479E+6,1.1451E+6,1.5822E+6,6.1250E+5,7.3076E+5
lcl|c214356_g7_i5|m.3463,6.4567E+5,9.3098E+5,4.5203E+5,2.9754E+5,4.0689E+5,5.9403E+5,2.2033E+5,1.1951E+6,5.5124E+5,9.0982E+5,6.2464E+5,8.2211E+5
lcl|c214397_g6_i2|m.3475,2.2349E+6,3.9895E+6,2.6018E+6,4.1634E+6,4.6355E+6,4.7574E+6,1.5582E+6,3.2456E+6,2.3674E+6,6.1841E+6,3.3486E+6,7.4233E+6
lcl|c214397_g6_i4|m.3476,4.1281E+6,1.0144E+7,6.8133E+6,8.8903E+6,1.1181E+7,9.9843E+6,3.5729E+6,7.0385E+6,4.8565E+6,1.3081E+7,8.0251E+6,1.3414E+7
lcl|c214559_g9_i1|m.3528,1.4193E+6,1.5733E+6,1.1634E+6,1.4045E+6,1.1155E+6,1.3791E+6,1.2017E+6,2.6358E+6,1.6316E+6,2.3150E+6,1.8609E+6,2.4154E+6
lcl|c214573_g3_i1|m.3534,1.7011E+6,1.9155E+6,2.4953E+6,2.4143E+6,1.5855E+6,1.7889E+6,1.8069E+6,2.7534E+6,1.9914E+6,2.8030E+6,2.2819E+6,2.4215E+6
lcl|c214602_g8_i1|m.3549,1.0094E+6,2.8368E+6,1.7700E+6,2.7043E+6,2.8712E+6,2.6701E+6,8.3534E+5,1.2520E+6,1.2958E+6,2.6613E+6,2.2014E+6,4.5046E+6
lcl|c214832_g3_i2|m.3697,2.1477E+6,1.7490E+6,1.4819E+6,2.1373E+6,1.4861E+6,1.6947E+6,1.5059E+6,2.9162E+6,1.7964E+6,2.8691E+6,2.3527E+6,3.1740E+6
lcl|c214925_g1_i1|m.3737,5.5202E+5,8.7399E+5,5.5680E+5,7.5040E+5,5.0216E+5,6.5705E+5,4.7454E+5,1.0263E+6,5.6150E+5,1.5471E+6,8.1873E+5,1.6775E+6
lcl|c214971_g6_i7|m.3760,1.9240E+6,2.6711E+6,2.3342E+6,1.7145E+6,1.2906E+6,1.3173E+6,5.8691E+5,1.2470E+6,1.0815E+6,1.1243E+6,1.2327E+6,1.8342E+6
lcl|c215059_g3_i1|m.3798,1.4732E+6,1.4405E+6,1.3408E+6,1.5002E+6,9.9980E+5,1.2988E+6,1.2451E+6,2.7179E+6,1.9056E+6,3.0314E+6,1.6651E+6,2.3823E+6
lcl|c215093_g1_i2|m.3818,5.8402E+6,7.0316E+6,6.5754E+6,7.0781E+6,4.4468E+6,5.2867E+6,4.0032E+6,8.4157E+6,5.7092E+6,1.0781E+7,4.7675E+6,6.9292E+6
lcl|c215313_g3_i2|m.3930,7.1997E+5,7.4158E+5,7.1999E+5,5.2344E+5,8.3205E+5,7.9241E+5,7.0740E+5,1.1484E+6,9.0045E+5,1.4732E+6,6.1704E+5,1.3065E+6
lcl|c215316_g1_i1|m.3942,2.2509E+6,3.5793E+6,3.6036E+6,3.3239E+6,3.5310E+6,4.1426E+6,2.3113E+6,3.9610E+6,1.8335E+6,3.9975E+6,4.0767E+6,6.3695E+6
lcl|c215423_g1_i1|m.4014,3.1772E+5,1.2269E+6,9.3992E+5,1.2246E+6,1.4963E+6,1.4839E+6,2.4174E+5,5.0344E+5,4.6663E+5,1.6551E+6,8.6778E+5,1.9816E+6
lcl|c215434_g3_i1|m.4032,4.7474E+5,1.2441E+6,1.2047E+6,1.7284E+6,2.0293E+6,1.9249E+6,3.6006E+5,6.6899E+5,5.8307E+5,1.8175E+6,1.3173E+6,2.6052E+6
lcl|c215465_g1_i1|m.4044,3.0441E+6,2.8081E+6,3.2909E+6,3.0922E+6,2.5383E+6,3.0948E+6,1.6771E+6,4.2898E+6,2.6782E+6,3.7917E+6,3.1617E+6,3.9273E+6
lcl|c215492_g2_i7|m.4056,2.0222E+6,2.2352E+6,1.9676E+6,1.4661E+6,1.4751E+6,2.1754E+6,8.7748E+5,2.8567E+6,1.8870E+6,3.1195E+6,2.7028E+6,3.0542E+6
lcl|c215492_g2_i7|m.4057,5.5910E+6,4.4214E+6,4.1816E+6,3.7841E+6,3.7491E+6,4.5687E+6,3.2376E+6,5.2453E+6,4.5142E+6,6.8430E+6,6.1493E+6,7.2845E+6
lcl|c215492_g2_i9|m.4058,7.0958E+6,5.9585E+6,5.4721E+6,6.0494E+6,4.8242E+6,5.9978E+6,4.0694E+6,6.9567E+6,6.0072E+6,8.2808E+6,7.1962E+6,9.6930E+6
lcl|c215551_g6_i1|m.4083,3.2268E+6,3.4762E+6,1.8235E+6,2.3464E+6,1.9107E+6,2.2819E+6,1.7953E+6,4.3700E+6,2.7056E+6,4.1258E+6,3.5252E+6,4.2386E+6
lcl|c215632_g4_i4|m.4127,4.2419E+5,1.7138E+6,1.5530E+6,1.7724E+6,2.0789E+6,2.1709E+6,3.3051E+5,4.5439E+5,5.3103E+5,2.3361E+6,1.2935E+6,3.0424E+6
lcl|c215676_g2_i1|m.4150,2.4656E+6,1.8256E+6,1.0094E+6,1.1261E+7,1.3588E+7,1.1409E+6,1.3213E+7,2.3371E+6,1.0421E+6,1.1435E+7,2.2062E+6,1.6561E+6
lcl|c215741_g2_i3|m.4173,6.8777E+5,1.4036E+6,7.3686E+5,8.5408E+5,9.5098E+5,1.0280E+6,7.6249E+5,1.4527E+6,6.2866E+5,1.3087E+6,8.3300E+5,1.8571E+6
lcl|c215762_g1_i1|m.4180,8.2816E+5,3.2983E+6,2.7390E+6,3.1560E+6,4.2384E+6,3.7146E+6,3.9013E+5,7.6142E+5,8.7390E+5,4.0116E+6,2.1963E+6,5.4098E+6
