Protein,10B_23 Protein Abundance,10NB_13 Protein Abundance,13B_07 Protein Abundance,13NB_22 Protein Abundance,21B_17 Protein Abundance,21NB_09 Protein Abundance,26B_21 Protein Abundance,26NB_15 Protein Abundance,66B_14 Protein Abundance,66NB_16 Protein Abundance,74B_08 Protein Abundance,74NB_20 Protein Abundance
lcl|c232540_g2_i1|m.17495,2.9100E+6,1.4111E+6,1.3872E+6,2.4320E+6,2.5597E+6,2.0423E+6,2.8249E+6,1.8650E+6,2.4302E+6,2.4051E+6,2.6577E+6,3.1473E+6
lcl|c232541_g3_i1|m.17498,2.7791E+6,2.7988E+6,1.3419E+6,2.1511E+6,1.4871E+6,2.4653E+6,1.6816E+6,3.1894E+6,2.7021E+6,3.3728E+6,2.7603E+6,3.9492E+6
lcl|c232587_g1_i15|m.17560,8.5274E+5,6.5017E+5,7.7245E+5,6.9537E+5,7.6183E+5,8.8450E+5,8.6498E+5,8.9949E+5,1.1964E+6,1.2108E+6,1.0496E+6,1.1868E+6
lcl|c232597_g5_i12|m.17580,1.3432E+6,2.2633E+6,1.4463E+6,1.9215E+6,1.9658E+6,2.5071E+6,8.6351E+5,1.5883E+6,1.1315E+6,2.7228E+6,2.0450E+6,2.6936E+6
lcl|c232628_g4_i3|m.17621,5.4335E+5,2.7373E+5,5.1438E+5,7.4778E+5,2.9556E+5,5.1289E+5,5.3163E+5,9.7177E+5,5.3279E+5,9.7811E+5,7.1878E+5,8.0558E+5
lcl|c232653_g3_i1|m.17643,1.8952E+6,1.9199E+6,2.7918E+6,2.7940E+6,1.6140E+6,2.2167E+6,1.9912E+6,3.6441E+6,2.5037E+6,3.6322E+6,3.2783E+6,2.5578E+6
lcl|c232660_g2_i7|m.17650,8.2751E+5,1.3141E+6,9.2202E+5,9.0789E+5,1.0559E+6,1.5437E+6,7.3895E+5,1.5240E+6,9.7427E+5,1.3105E+6,1.0758E+6,9.2136E+5
lcl|c232676_g1_i2|m.17666,1.2386E+7,1.6229E+7,8.5842E+6,7.9923E+6,1.0997E+7,1.6422E+7,1.0722E+7,1.6876E+7,1.1892E+7,1.6506E+7,1.3596E+7,1.0589E+7
lcl|c232684_g7_i2|m.17670,4.9205E+5,9.1794E+5,8.0746E+5,7.5176E+5,1.0307E+6,1.2025E+6,4.8120E+5,6.2085E+5,6.6502E+5,1.6727E+6,1.0232E+6,1.2856E+6
lcl|c232716_g1_i2|m.17708,2.6665E+6,2.3031E+6,1.9558E+6,2.2088E+6,2.3048E+6,2.5597E+6,2.3385E+6,3.1589E+6,2.8114E+6,4.1007E+6,3.4859E+6,3.1969E+6
lcl|c232731_g2_i1|m.17722,2.4130E+5,6.6192E+5,8.8472E+5,8.4410E+5,1.1298E+6,1.1028E+6,1.5680E+5,2.7198E+5,2.9754E+5,1.1044E+6,6.3524E+5,1.1233E+6
lcl|c232736_g7_i11|m.17724,1.6810E+6,2.0707E+6,1.7280E+6,1.0652E+6,9.0497E+5,1.6729E+6,6.4199E+5,1.8722E+6,9.8461E+5,2.9296E+6,1.3414E+6,1.1795E+6
lcl|c232739_g3_i2|m.17726,3.5642E+6,1.2496E+7,1.1576E+7,1.3416E+7,1.6155E+7,1.7815E+7,2.4880E+6,4.0173E+6,3.5942E+6,1.6205E+7,1.0106E+7,1.5507E+7
lcl|c232744_g5_i2|m.17733,8.7127E+5,8.4889E+5,4.9499E+5,6.1628E+5,7.3460E+5,9.6392E+5,4.9443E+5,1.0537E+6,8.3052E+5,1.4333E+6,1.0465E+6,1.0380E+6
lcl|c232769_g4_i2|m.17751,3.8859E+5,3.8918E+5,7.6960E+5,7.3636E+5,5.7360E+5,5.3621E+5,5.5979E+5,2.4495E+5,5.0858E+5,1.0039E+6,5.5625E+5,5.2851E+5
lcl|c232791_g2_i3|m.17780,3.1703E+5,3.4846E+5,4.1163E+5,4.7923E+5,3.5649E+5,3.7168E+5,6.8785E+5,7.8444E+5,6.4119E+5,7.8620E+5,5.4205E+5,4.5022E+5
lcl|c232813_g1_i6|m.17800,6.9559E+6,5.5912E+6,4.7993E+6,5.6620E+6,5.3277E+6,5.7462E+6,4.1950E+6,8.5476E+6,3.7532E+6,5.7821E+6,5.4347E+6,5.7601E+6
lcl|c232813_g3_i2|m.17801,7.7443E+6,7.7653E+6,6.6911E+6,4.7851E+6,6.3114E+6,8.6438E+6,5.4333E+6,8.3541E+6,6.9221E+6,1.1661E+7,8.7278E+6,6.0509E+6
lcl|c232834_g2_i9|m.17824,3.0890E+6,3.5089E+6,4.1418E+6,2.8553E+6,3.4454E+6,4.8108E+6,2.9417E+6,4.4638E+6,4.9144E+6,7.5485E+6,5.2937E+6,4.5040E+6
lcl|c232843_g1_i4|m.17830,1.8781E+7,3.2448E+7,2.2260E+7,2.5278E+7,2.7931E+7,3.6935E+7,1.7427E+7,2.9288E+7,2.1766E+7,4.1071E+7,3.2721E+7,3.6259E+7
lcl|c232847_g2_i2|m.17831,1.1819E+6,1.0286E+6,8.2738E+5,1.2484E+6,8.2450E+5,8.2923E+5,5.2272E+5,6.9038E+5,5.7957E+5,1.0151E+6,1.3519E+6,1.2359E+6
lcl|c232854_g3_i11|m.17840,6.5137E+6,6.7340E+6,6.8607E+6,7.4579E+6,6.3232E+6,8.4847E+6,4.4223E+6,8.8336E+6,4.9432E+6,6.9704E+6,7.8794E+6,7.2102E+6
lcl|c232899_g1_i2|m.17887,5.0954E+6,4.3120E+6,3.1745E+6,3.8254E+6,3.2633E+6,4.2432E+6,3.0857E+6,6.6597E+6,4.6486E+6,7.4099E+6,6.7982E+6,6.8767E+6
lcl|c232931_g1_i10|m.17922,1.5963E+6,1.8609E+6,1.3525E+6,1.6566E+6,1.3064E+6,1.8037E+6,1.7255E+6,2.3316E+6,1.1359E+6,1.8980E+6,1.7268E+6,1.7685E+6
lcl|c232983_g2_i2|m.17991,1.0747E+6,1.0168E+6,6.4735E+5,6.7318E+5,8.4034E+5,1.2216E+6,8.9108E+5,1.1859E+6,1.0812E+6,1.9404E+6,1.4388E+6,1.0917E+6
lcl|c232986_g1_i4|m.17993,9.4847E+5,2.9573E+6,2.3561E+6,3.0942E+6,3.7897E+6,4.1812E+6,5.9920E+5,8.5992E+5,7.5845E+5,3.9987E+6,2.3728E+6,4.4126E+6
lcl|c233001_g2_i4|m.18006,1.4832E+7,2.8221E+7,1.5650E+7,2.1010E+7,2.1215E+7,2.5620E+7,9.0194E+6,2.0107E+7,1.2188E+7,3.1908E+7,2.3873E+7,3.5121E+7
lcl|c233012_g3_i3|m.18031,5.3506E+6,5.1523E+6,3.5966E+6,4.1288E+6,2.9629E+6,3.5054E+6,2.0983E+6,4.3618E+6,3.3402E+6,7.0276E+6,5.8589E+6,6.5368E+6
lcl|c233024_g1_i6|m.18051,1.7174E+6,1.5824E+6,1.9975E+6,1.9989E+6,2.0064E+6,2.1371E+6,1.0796E+6,2.2448E+6,1.4029E+6,2.5209E+6,2.2239E+6,2.1910E+6
lcl|c233030_g2_i1|m.18057,1.8158E+6,1.4590E+6,1.4428E+6,1.5328E+6,1.5143E+6,1.9033E+6,1.1717E+6,2.0286E+6,1.9670E+6,2.5803E+6,2.1642E+6,1.4740E+6
lcl|c233030_g2_i3|m.18059,2.1291E+6,1.6882E+6,1.5543E+6,1.6077E+6,1.2823E+6,1.5912E+6,1.2981E+6,2.0313E+6,1.2599E+6,2.0105E+6,1.9680E+6,1.9721E+6
lcl|c233033_g3_i4|m.18064,6.7468E+5,4.1351E+5,8.4684E+5,1.4494E+6,1.2807E+6,1.2225E+6,1.1684E+6,2.5034E+6,7.5482E+5,1.5050E+6,2.0670E+6,2.0913E+6
lcl|c233068_g2_i1|m.18098,1.4443E+7,1.5806E+7,1.0357E+7,1.3756E+7,1.9442E+7,2.9093E+7,8.3720E+6,1.8314E+7,2.8010E+7,4.7327E+7,3.0612E+7,3.3763E+7
lcl|c233068_g2_i3|m.18101,1.2079E+7,1.5700E+7,4.8114E+6,1.2605E+7,1.0164E+7,1.5314E+7,5.6215E+6,1.5565E+7,1.3967E+7,1.7879E+7,1.9912E+7,2.5181E+7
lcl|c233068_g3_i2|m.18104,1.0015E+7,8.3557E+6,1.1874E+7,1.2338E+7,1.0854E+7,1.3687E+7,5.8962E+6,1.2121E+7,9.6001E+6,1.1322E+7,1.6512E+7,1.8629E+7
lcl|c233142_g2_i1|m.18198,1.8499E+6,1.6099E+6,1.3950E+6,1.4300E+6,1.4387E+6,1.8143E+6,1.0319E+6,1.8882E+6,1.0316E+6,1.7340E+6,1.8686E+6,1.6674E+6
lcl|c233143_g2_i13|m.18204,1.1924E+6,1.1129E+6,1.0703E+6,1.2291E+6,7.1971E+5,8.2738E+5,1.1461E+5,2.4131E+5,4.9364E+5,9.0813E+5,1.1676E+6,1.1792E+6
lcl|c233156_g1_i1|m.18213,8.9705E+5,8.5444E+5,5.1520E+5,1.0774E+6,1.0348E+6,4.2673E+5,1.0259E+6,9.3098E+5,1.1032E+6,7.8335E+5,1.2617E+6,1.3714E+6
lcl|c233212_g2_i5|m.18273,2.6652E+6,2.5579E+6,2.4320E+6,2.9658E+6,2.3947E+6,3.1556E+6,2.3781E+6,4.9621E+6,2.2681E+6,3.0690E+6,3.5558E+6,3.4751E+6
lcl|c233215_g1_i5|m.18281,1.4423E+6,2.0864E+6,2.0229E+6,2.1809E+6,2.0888E+6,1.9062E+6,9.9525E+5,1.5477E+6,1.2731E+6,2.1648E+6,1.8314E+6,2.1325E+6
lcl|c233235_g3_i2|m.18302,1.6888E+6,1.4568E+6,1.6748E+6,1.8419E+6,1.9521E+6,2.0128E+6,1.7266E+6,2.6380E+6,1.0913E+6,1.9372E+6,1.9669E+6,2.0018E+6
lcl|c233247_g1_i1|m.18311,3.7008E+5,3.8829E+5,4.9065E+5,4.5262E+5,3.2984E+5,3.5736E+5,3.1340E+5,6.4404E+5,3.9608E+5,7.9969E+5,3.3810E+5,4.0737E+5
lcl|c233287_g2_i1|m.18368,2.9529E+6,3.0657E+6,2.5296E+6,2.5951E+6,2.8237E+6,3.2887E+6,1.7657E+6,3.5995E+6,2.9688E+6,5.0911E+6,3.8979E+6,2.6739E+6
lcl|c233306_g1_i2|m.18390,6.4816E+6,5.7964E+6,5.1168E+6,5.1047E+6,4.0350E+6,5.2460E+6,3.4043E+6,6.7616E+6,4.3161E+6,8.5012E+6,7.2571E+6,7.1988E+6
lcl|c233334_g2_i12|m.18425,7.5649E+5,3.1477E+5,2.2655E+5,3.0515E+5,2.1039E+5,2.3823E+5,5.1767E+5,4.9704E+5,1.5314E+4,1.4833E+4,2.9360E+5,2.8829E+5
lcl|c233430_g8_i1|m.18545,2.2310E+6,2.0328E+6,2.3422E+6,2.4741E+6,1.0281E+6,1.9090E+6,6.1107E+5,1.5086E+6,1.7536E+6,3.2246E+6,2.4898E+6,2.5492E+6
lcl|c233449_g1_i1|m.18576,7.4547E+5,3.0137E+5,4.3988E+5,7.5186E+5,3.9079E+5,3.8475E+5,3.2060E+5,3.8189E+5,9.7300E+4,1.6316E+5,3.6940E+5,5.6317E+5
lcl|c233474_g3_i1|m.18592,1.5159E+6,4.6766E+6,4.5777E+6,5.3654E+6,6.8216E+6,6.5779E+6,1.1550E+6,1.2171E+6,1.3911E+6,6.4256E+6,4.1297E+6,7.7074E+6
lcl|c233481_g5_i1|m.18601,5.8583E+6,5.0911E+6,2.7558E+6,3.8692E+6,3.8976E+6,5.4238E+6,3.2752E+6,4.0918E+6,3.2768E+6,5.1411E+6,6.6256E+6,7.2734E+6
lcl|c233547_g4_i3|m.18699,9.0413E+5,4.3824E+5,2.8555E+5,6.7130E+5,4.7300E+5,3.6502E+5,8.6289E+5,6.4669E+5,6.2530E+5,1.0428E+6,6.7833E+5,1.0010E+6
lcl|c233552_g1_i1|m.18704,1.0399E+7,1.0920E+7,8.2320E+6,1.1925E+7,8.4776E+6,1.2073E+7,4.6560E+6,1.4137E+7,9.0856E+6,1.3015E+7,1.7250E+7,2.2198E+7
lcl|c233603_g4_i1|m.18756,3.2893E+6,5.9360E+6,5.2501E+6,5.4729E+6,6.9901E+6,7.3824E+6,3.6637E+6,6.5327E+6,2.1334E+6,6.2854E+6,5.2278E+6,4.7014E+6
lcl|c233739_g2_i1|m.18929,3.4683E+7,2.7454E+7,1.5818E+7,1.8837E+7,1.7447E+7,2.8823E+7,2.0995E+7,4.5532E+7,2.7660E+7,4.3033E+7,4.4500E+7,4.8178E+7
lcl|c233767_g1_i3|m.18989,4.3165E+7,5.2091E+7,1.9935E+7,3.0459E+7,3.2259E+7,5.2583E+7,2.3020E+7,4.5783E+7,4.0594E+7,6.9570E+7,5.5065E+7,5.7290E+7
lcl|c233774_g10_i1|m.19002,1.4725E+6,1.7988E+6,1.7345E+6,1.6638E+6,3.9435E+6,4.6735E+6,1.9563E+6,3.5666E+6,1.5648E+6,3.3357E+6,2.1091E+6,2.1166E+6
lcl|c233784_g1_i2|m.19012,4.0853E+5,3.6373E+5,4.2400E+5,3.8459E+5,3.2146E+5,3.8541E+5,2.6412E+5,3.0613E+5,2.9916E+5,4.5208E+5,4.4647E+5,4.3355E+5
lcl|c233811_g4_i2|m.19026,1.6240E+6,1.5560E+6,1.2881E+6,1.5806E+6,1.3073E+6,1.7101E+6,1.1397E+6,2.0815E+6,1.2615E+6,1.7768E+6,1.8840E+6,1.9169E+6
lcl|c233818_g2_i6|m.19032,1.4801E+6,2.4090E+6,3.1248E+6,2.6424E+6,3.6210E+6,4.5376E+6,1.1791E+6,2.1490E+6,2.0948E+6,6.9097E+6,4.3104E+6,5.4328E+6
lcl|c233840_g3_i1|m.19060,2.6272E+6,6.2067E+6,6.4598E+6,1.6062E+7,2.3013E+7,1.2269E+7,2.4357E+6,9.8097E+5,1.8968E+6,1.0888E+7,7.9598E+6,2.0992E+7
lcl|c233857_g2_i2|m.19091,9.7623E+7,9.6014E+7,8.6898E+7,9.0139E+7,6.4046E+7,9.9316E+7,8.2206E+7,1.8328E+8,8.7919E+7,1.4666E+8,1.2560E+8,1.3050E+8
lcl|c233857_g2_i5|m.19099,5.9553E+7,5.9262E+7,4.5578E+7,4.6363E+7,4.8424E+7,7.4195E+7,5.6810E+7,1.2422E+8,6.5060E+7,1.0872E+8,8.3120E+7,8.0716E+7
lcl|c233857_g2_i7|m.19100,3.7247E+7,3.7648E+7,3.4235E+7,3.2805E+7,2.4501E+7,3.9747E+7,3.5593E+7,7.2149E+7,3.7622E+7,6.6833E+7,5.8379E+7,5.9730E+7
lcl|c233948_g1_i1|m.19235,9.2405E+6,7.1335E+6,7.7379E+6,9.4402E+6,9.3298E+6,9.6298E+6,8.4741E+6,8.2805E+6,7.5387E+6,1.0599E+7,9.8425E+6,9.9958E+6
lcl|c233948_g1_i1|m.19236,8.7269E+6,1.0999E+7,8.3018E+6,7.0749E+6,7.5253E+6,1.0556E+7,6.3046E+6,1.0878E+7,7.3505E+6,1.0933E+7,9.9984E+6,9.0413E+6
lcl|c233948_g1_i2|m.19238,8.3882E+6,8.4846E+6,7.0669E+6,7.5528E+6,7.4204E+6,1.0394E+7,6.9809E+6,1.0181E+7,5.9001E+6,1.1858E+7,8.6639E+6,9.1428E+6
lcl|c234004_g4_i3|m.19315,9.6985E+6,1.0896E+7,5.6378E+6,5.9264E+6,4.1387E+6,5.3458E+6,7.9300E+6,1.5619E+7,9.7781E+6,1.4371E+7,7.2311E+6,5.9302E+6
lcl|c234030_g1_i1|m.19351,8.4032E+5,8.6172E+5,1.1328E+6,8.6223E+5,8.7876E+5,1.2612E+6,9.3127E+5,1.2236E+6,8.4095E+5,1.5526E+6,7.9504E+5,6.0768E+5
lcl|c234054_g3_i2|m.19385,2.4126E+7,2.5640E+7,1.8390E+7,1.6525E+7,1.7194E+7,2.5194E+7,1.3942E+7,2.9260E+7,2.1291E+7,3.9284E+7,2.9105E+7,3.0362E+7
lcl|c234075_g1_i1|m.19400,2.5891E+6,2.3669E+6,2.2029E+6,2.9858E+6,3.1825E+6,3.4290E+6,2.5320E+6,2.6486E+6,2.1074E+6,4.9629E+6,2.5429E+6,4.2134E+6
lcl|c234082_g2_i6|m.19416,1.0191E+6,1.7290E+6,1.3469E+6,1.1502E+6,1.1729E+6,1.6143E+6,6.2278E+5,8.4499E+5,6.6531E+5,1.9315E+6,1.8529E+6,2.6441E+6
lcl|c234128_g2_i3|m.19499,1.4446E+5,4.2179E+5,3.4696E+5,4.1684E+5,5.4811E+5,5.8853E+5,7.9094E+4,1.2683E+5,8.3279E+4,6.0113E+5,3.2792E+5,6.1273E+5
lcl|c234140_g5_i2|m.19531,2.8483E+6,2.7263E+6,3.6022E+6,3.1235E+6,2.7144E+6,4.1728E+6,2.7727E+6,5.2238E+6,3.8037E+6,6.3594E+6,4.1403E+6,3.4157E+6
lcl|c234177_g2_i1|m.19581,4.4392E+6,4.5687E+6,2.4860E+6,2.8530E+6,2.0116E+6,3.2510E+6,2.3612E+6,4.8572E+6,2.1277E+6,3.7758E+6,4.7472E+6,3.6568E+6
lcl|c234226_g1_i1|m.19634,8.4412E+5,7.2914E+5,1.6622E+6,1.4039E+6,2.7004E+6,2.3095E+6,2.6865E+6,1.7524E+6,3.1634E+6,6.8979E+6,2.9601E+6,1.4267E+6
lcl|c234277_g5_i1|m.19677,2.3744E+6,1.9979E+6,1.1209E+6,1.1591E+6,5.4088E+6,5.6925E+6,3.9634E+6,5.9574E+6,1.6759E+6,2.5507E+6,1.5602E+6,1.5541E+6
lcl|c234352_g2_i1|m.19757,2.1318E+6,2.2674E+6,2.0313E+6,2.6578E+6,3.3277E+6,3.9965E+6,1.3726E+6,3.2838E+6,1.4858E+6,4.3930E+6,3.1226E+6,3.1621E+6
lcl|c234380_g5_i3|m.19780,1.6774E+7,1.2008E+7,9.8178E+6,1.5277E+7,1.3677E+7,1.2624E+7,1.4666E+7,1.5126E+7,1.2674E+7,1.7121E+7,1.4969E+7,1.6862E+7
lcl|c234421_g4_i11|m.19820,1.9817E+6,3.6409E+6,2.1603E+6,1.7424E+6,2.1373E+6,4.1838E+6,1.5857E+6,5.3264E+6,7.3420E+5,2.4750E+6,2.9149E+6,2.5438E+6
lcl|c234511_g2_i1|m.19914,7.3920E+5,5.7500E+5,5.6151E+5,6.4004E+5,6.2526E+5,8.6723E+5,2.8663E+5,9.1158E+5,4.4836E+5,1.1897E+6,8.5911E+5,1.3441E+6
lcl|c234522_g3_i2|m.19927,3.0371E+6,4.0043E+6,3.3481E+6,3.5403E+6,6.9904E+6,9.1932E+6,1.3615E+6,1.7033E+6,1.7703E+6,2.6842E+6,6.1997E+6,6.2991E+6
lcl|c234533_g4_i2|m.19946,1.0522E+7,1.0181E+7,6.6386E+6,7.0811E+6,4.5626E+6,7.4064E+6,4.4426E+6,1.0593E+7,7.3178E+6,1.5075E+7,1.2108E+7,1.1262E+7
lcl|c234533_g4_i3|m.19947,2.3226E+7,2.3573E+7,1.0339E+7,1.4192E+7,5.9453E+6,8.5418E+6,1.6200E+7,3.2906E+7,1.8272E+7,2.4164E+7,3.2928E+7,3.0779E+7
lcl|c234546_g4_i6|m.19966,4.5015E+5,1.6801E+6,1.8139E+6,1.8357E+6,3.1404E+6,2.9290E+6,2.6908E+5,2.6830E+5,4.7216E+5,2.5528E+6,1.6696E+6,2.2713E+6
lcl|c234626_g4_i3|m.20042,6.7147E+6,4.9014E+6,4.4810E+6,6.0639E+6,4.8131E+6,5.5669E+6,4.7960E+6,6.6276E+6,4.8319E+6,7.9564E+6,6.3543E+6,7.0245E+6
lcl|c234643_g1_i1|m.20065,2.8127E+6,1.8039E+6,7.3943E+5,1.2898E+6,2.0991E+6,2.7529E+6,1.5592E+6,1.7790E+6,2.6209E+6,2.9373E+6,2.9619E+6,3.3148E+6
lcl|c234643_g1_i12|m.20068,2.9955E+6,2.2595E+6,1.0723E+6,1.2195E+6,2.1919E+6,2.1908E+6,2.3432E+6,2.5255E+6,4.9931E+6,5.1148E+6,3.3392E+6,3.8662E+6
lcl|c234643_g1_i7|m.20081,1.7386E+6,1.0503E+6,5.4647E+5,1.0205E+6,1.7356E+6,1.6472E+6,8.4985E+5,6.0152E+5,1.4899E+6,1.0506E+6,2.1739E+6,2.0242E+6
lcl|c234657_g3_i4|m.20097,1.8816E+6,3.0044E+6,1.4923E+6,2.0220E+6,1.2314E+6,2.2835E+6,1.2492E+6,2.4096E+6,2.2543E+6,3.8822E+6,3.7242E+6,4.6165E+6
lcl|c234788_g2_i3|m.20258,3.4472E+6,2.8619E+6,2.9642E+6,3.7058E+6,3.7531E+6,3.2294E+6,3.2130E+6,3.6232E+6,3.3708E+6,5.3100E+6,3.3803E+6,4.5493E+6
lcl|c234789_g3_i1|m.20259,5.8912E+6,1.3785E+7,1.4657E+7,1.5875E+7,1.1225E+7,1.3381E+7,4.1757E+6,6.2546E+6,3.5920E+6,1.7939E+7,1.3421E+7,1.7638E+7
lcl|c234851_g1_i2|m.20336,2.3406E+6,1.4923E+6,1.2598E+6,1.7041E+6,1.7839E+6,3.2755E+6,1.3838E+6,1.8856E+6,1.0839E+6,2.0341E+6,1.8499E+6,2.9442E+6
lcl|c234877_g1_i1|m.20373,5.8356E+5,2.2239E+6,1.9557E+6,2.4556E+6,3.7326E+6,4.2330E+6,4.2641E+5,3.5338E+5,5.1419E+5,2.5599E+6,1.8046E+6,3.7271E+6
lcl|c234898_g1_i1|m.20392,7.6587E+5,7.4394E+5,1.1151E+6,1.0422E+6,4.7615E+5,8.7266E+5,6.8546E+5,1.7466E+6,5.2990E+5,1.2952E+6,1.0938E+6,1.1696E+6
lcl|c234914_g2_i2|m.20413,9.0629E+5,1.0520E+6,1.0590E+6,1.1380E+6,7.1096E+5,1.0217E+6,6.4225E+5,1.1200E+6,8.0921E+5,1.4583E+6,8.8968E+5,1.0132E+6
lcl|c234934_g3_i3|m.20432,5.1027E+6,4.3858E+6,3.7724E+6,3.7286E+6,3.7252E+6,4.8546E+6,3.2933E+6,5.3252E+6,3.7515E+6,5.9628E+6,5.5629E+6,5.1821E+6
lcl|c234950_g6_i3|m.20442,3.6088E+5,9.1961E+5,5.9603E+5,9.2190E+5,8.5556E+5,1.0715E+6,2.2183E+5,3.1726E+5,2.5517E+5,1.1475E+6,5.0897E+5,1.3922E+6
lcl|c234998_g3_i1|m.20493,5.2564E+6,5.3716E+6,1.2099E+6,1.3229E+6,1.9556E+6,2.8895E+6,2.7090E+6,3.8267E+6,2.0037E+6,4.1497E+6,4.6432E+6,4.4070E+6
lcl|c235036_g1_i1|m.20514,5.1523E+6,6.7239E+6,6.0536E+6,1.0067E+7,1.1124E+7,1.0209E+7,3.5609E+6,3.7179E+6,3.4433E+6,9.3091E+6,6.4700E+6,1.2974E+7
lcl|c235184_g7_i1|m.20675,5.1943E+6,1.0144E+7,5.6263E+6,5.3316E+6,4.4689E+6,8.9958E+6,4.0943E+6,7.6490E+6,3.8444E+6,1.1270E+7,9.3053E+6,9.6676E+6
lcl|c235239_g6_i4|m.20736,4.3940E+6,5.8181E+6,4.1809E+6,4.1173E+6,3.3259E+6,5.2676E+6,2.6062E+6,5.5738E+6,3.7577E+6,8.8781E+6,6.2325E+6,5.8693E+6
lcl|c235283_g6_i2|m.20781,2.1034E+6,5.0453E+6,5.8973E+6,6.9091E+6,8.9156E+6,7.1920E+6,1.3908E+6,1.8700E+6,1.7923E+6,9.2464E+6,4.9416E+6,8.4659E+6
lcl|c235376_g2_i1|m.20864,2.4937E+6,2.1506E+6,1.8079E+6,2.0665E+6,1.7028E+6,1.9940E+6,1.6693E+6,2.7209E+6,1.3053E+6,2.4988E+6,1.9105E+6,1.8356E+6
lcl|c235384_g3_i1|m.20867,5.6811E+5,2.9528E+5,6.1211E+5,5.9252E+5,5.2247E+5,5.1628E+5,6.0951E+5,6.1135E+5,5.3539E+5,8.3416E+5,4.5386E+5,5.7180E+5
lcl|c235389_g5_i2|m.20890,1.2161E+6,1.5678E+6,2.6366E+6,1.8226E+6,1.5776E+6,2.3259E+6,1.2881E+6,1.8781E+6,1.6132E+6,3.0788E+6,2.0699E+6,1.3220E+6
lcl|c235399_g7_i4|m.20891,5.0286E+6,6.2576E+6,4.7996E+6,4.9368E+6,4.4752E+6,5.6676E+6,5.4902E+6,9.1540E+6,5.1061E+6,8.0477E+6,6.9869E+6,7.1197E+6
lcl|c235513_g2_i1|m.20994,3.4588E+6,2.1861E+6,1.9928E+6,2.5794E+6,2.9532E+6,3.7224E+6,1.7359E+6,3.0786E+6,2.8125E+6,4.5941E+6,3.8717E+6,3.6787E+6
lcl|c235526_g4_i1|m.21004,2.6978E+6,9.2589E+5,7.6457E+5,1.5558E+6,1.5453E+6,1.5952E+6,1.4781E+6,1.4875E+6,1.1794E+6,1.5268E+6,1.7478E+6,2.5626E+6
lcl|c235548_g1_i1|m.21054,2.3571E+6,2.2453E+6,2.3460E+6,2.3274E+6,1.5194E+6,1.8975E+6,1.8370E+6,2.4013E+6,2.5585E+6,3.6733E+6,2.3840E+6,2.0228E+6
lcl|c235563_g1_i10|m.21080,9.6928E+5,1.8717E+6,1.6154E+6,2.0463E+6,2.4537E+6,2.7620E+6,8.4647E+5,1.0494E+6,9.0418E+5,2.8507E+6,2.2253E+6,2.9122E+6
lcl|c235670_g8_i2|m.21195,1.1816E+6,3.4598E+6,2.5314E+6,4.0195E+6,5.6711E+6,5.4620E+6,9.6440E+5,7.6220E+5,9.1284E+5,4.7088E+6,2.7945E+6,5.8831E+6
lcl|c235690_g8_i1|m.21219,4.5583E+6,3.6034E+6,3.0457E+6,6.1510E+6,5.0193E+6,5.2964E+6,2.9547E+6,4.3186E+6,2.6802E+6,5.3962E+6,4.6069E+6,8.6902E+6
lcl|c235712_g3_i3|m.21245,1.5818E+6,2.2673E+6,1.9294E+6,1.9411E+6,1.9808E+6,2.4863E+6,1.4952E+6,2.0549E+6,1.5679E+6,3.1202E+6,2.7979E+6,2.7735E+6
lcl|c235735_g2_i4|m.21279,3.5696E+6,6.1393E+6,5.9061E+6,5.6195E+6,8.1275E+6,1.0046E+7,3.0379E+6,4.9406E+6,3.3744E+6,7.3080E+6,7.6968E+6,9.1790E+6
lcl|c235757_g3_i5|m.21305,4.7934E+5,3.9001E+5,5.5873E+5,6.2154E+5,6.2292E+5,6.7702E+5,5.2298E+5,5.1826E+5,4.8953E+5,8.3131E+5,5.7354E+5,6.6980E+5
lcl|c235820_g1_i1|m.21351,1.1392E+6,1.1061E+6,1.7429E+6,1.1357E+6,1.9709E+6,3.0315E+6,1.7092E+6,2.4343E+6,6.9956E+5,1.1685E+6,2.3344E+6,1.7729E+6
lcl|c235850_g2_i3|m.21382,3.3260E+5,1.6366E+5,1.3717E+5,3.0437E+5,1.6532E+5,1.4221E+5,2.2895E+5,2.3500E+5,8.1669E+4,1.1879E+5,2.5625E+5,4.2577E+5
lcl|c236037_g2_i3|m.21607,1.8376E+6,1.2342E+6,2.1345E+5,1.0536E+6,1.0416E+6,1.3303E+6,6.9557E+5,1.7032E+6,1.1957E+6,2.5555E+6,1.4020E+6,1.7365E+6
lcl|c236101_g5_i2|m.21702,1.1414E+6,6.9594E+5,7.4558E+5,1.2886E+6,7.5680E+5,7.9815E+5,2.4247E+5,1.2897E+6,7.1986E+5,1.4519E+6,9.4947E+5,1.5620E+6
lcl|c236120_g2_i1|m.21731,3.4907E+5,4.2063E+5,3.2197E+5,3.2588E+5,3.5425E+5,5.0406E+5,3.0372E+5,4.1439E+5,1.8153E+5,2.9283E+5,4.7858E+5,4.1920E+5
lcl|c236134_g1_i2|m.21741,2.6049E+6,3.1504E+6,2.4961E+6,2.9536E+6,3.2539E+6,4.0615E+6,1.9295E+6,3.5873E+6,2.5743E+6,5.6209E+6,5.0666E+6,5.7754E+6
